recommendationid,language,voted_up,is_negative,review,review_clean,created_at,updated_at,review_date,review_year,review_month,author.steamid,author.num_games_owned,author.num_reviews
223896320,schinese,FALSE,TRUE,你说的对，这就是怪物猎人20周年纪念作。 首发垃圾优化+分段更新+制作组敷衍态度，就算更新一年到终盘也就一只古龙，能打的怪就那几只。机械武器远胜于素材武器，直接加大了换武器的成本，机械武器后续大师位dlc也是大概率淘汰的，左右脑互搏的设计直接把武器系统干烂。剧情短然后还是一坨就不说了，过完后纳塔直接就变成NPC再无后续也是绷不住了。武器也是发售后被喷然后打的几次补丁之后才算是可以接受。 制作组对荒野的态度就是敷衍，随便搞点创新和画面表现力来应付一下玩家，当真以为世界的成功全是因为画质，喜欢教玩家玩游戏，以为玩家玩怪猎是来虚拟世界中体会生命的伟大的说是。,你说的对 这就是怪物猎人 周年纪念作 首发垃圾优化+分段更新+制作组敷衍态度 就算更新一年到终盘也就一只古龙 能打的怪就那几只 机械武器远胜于素材武器 直接加大了换武器的成本 机械武器后续大师位dlc也是大概率淘汰的 左右脑互搏的设计直接把武器系统干烂 剧情短然后还是一坨就不说了 过完后纳塔直接就变成npc再无后续也是绷不住了 武器也是发售后被喷然后打的几次补丁之后才算是可以接受 制作组对荒野的态度就是敷衍 随便搞点创新和画面表现力来应付一下玩家 当真以为世界的成功全是因为画质 喜欢教玩家玩游戏 以为玩家玩怪猎是来虚拟世界中体会生命的伟大的说是,2026-04-23T08:25:53Z,2026-04-23T08:25:53Z,2026-04-23,2026,2026-04,76561199057991664,27,2
223880212,schinese,FALSE,TRUE,拉完了,拉完了,2026-04-23T00:51:37Z,2026-04-23T00:51:37Z,2026-04-23,2026,2026-04,76561198391656336,101,2
223842577,schinese,FALSE,TRUE,越等越烂，无敌了,越等越烂 无敌了,2026-04-22T13:19:59Z,2026-04-22T13:19:59Z,2026-04-22,2026,2026-04,76561199032029184,136,8
223839027,schinese,TRUE,FALSE,好玩,好玩,2026-04-22T12:11:34Z,2026-04-22T12:11:34Z,2026-04-22,2026,2026-04,76561198361823168,114,7
223835585,schinese,FALSE,TRUE,依托答辩,依托答辩,2026-04-22T10:52:57Z,2026-04-22T10:53:04Z,2026-04-22,2026,2026-04,76561198453372464,159,15
223835346,schinese,FALSE,TRUE,一坨大便 This is ♥♥♥♥♥♥♥♥♥♥♥!,一坨大便 this is ♥♥♥♥♥♥♥♥♥♥♥,2026-04-22T10:47:20Z,2026-04-22T10:47:20Z,2026-04-22,2026,2026-04,76561198454518784,125,13
223833785,schinese,FALSE,TRUE,我说怪物就该狠狠加速，反正我玩太刀双刀的，其他武器是什么区，别粘到王锁大人的鞋底,我说怪物就该狠狠加速 反正我玩太刀双刀的 其他武器是什么区 别粘到王锁大人的鞋底,2026-04-22T10:04:46Z,2026-04-22T10:04:46Z,2026-04-22,2026,2026-04,76561199401039712,31,5
223825630,schinese,FALSE,TRUE,sb德田,sb德田,2026-04-22T05:55:59Z,2026-04-22T05:55:59Z,2026-04-22,2026,2026-04,76561198855381264,131,16
223823636,schinese,FALSE,TRUE,优化非常非常非常非常非常非常的差！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,优化非常非常非常非常非常非常的差,2026-04-22T04:55:43Z,2026-04-22T04:55:43Z,2026-04-22,2026,2026-04,76561198976345872,0,1
223823145,schinese,FALSE,TRUE,烂完了，真不如崛起和世界。,烂完了 真不如崛起和世界,2026-04-22T04:41:08Z,2026-04-22T04:41:08Z,2026-04-22,2026,2026-04,76561198189652304,215,7
223819825,schinese,FALSE,TRUE,藤冈和德田什么事情能去死一死啊，傻逼完了,藤冈和德田什么事情能去死一死啊 傻逼完了,2026-04-22T03:08:08Z,2026-04-22T03:08:08Z,2026-04-22,2026,2026-04,76561198278268848,200,1
223818238,schinese,FALSE,TRUE,拉完了，懒得细说，不如世界。提前几个月预购的，实际上手完全没玩下去的心情,拉完了 懒得细说 不如世界 提前几个月预购的 实际上手完全没玩下去的心情,2026-04-22T02:29:51Z,2026-04-22T02:29:51Z,2026-04-22,2026,2026-04,76561198153534352,0,5
223813867,schinese,FALSE,TRUE,史,史,2026-04-22T00:49:12Z,2026-04-22T00:49:12Z,2026-04-22,2026,2026-04,76561199074904992,23,5
223806100,schinese,TRUE,FALSE,本体更新半价购入，双刀能无脑搓背就这一条我的评价是战斗爽荒野＞世界！ 游玩中遇到各种设定确实让我感受到这是世界的正统续作，还是很好玩的。另外就算是5070也要按照b站教程调设定，还是太nt了看卡普空你被骂不亏好吧。 17h通关下位，还是比较适合萌新的。剧情方面唐完了适合sb圣母看。 ps：组到了靠谱盾斧哥太爽啦！,本体更新半价购入 双刀能无脑搓背就这一条我的评价是战斗爽荒野＞世界 游玩中遇到各种设定确实让我感受到这是世界的正统续作 还是很好玩的 另外就算是 也要按照b站教程调设定 还是太nt了看卡普空你被骂不亏好吧 h通关下位 还是比较适合萌新的 剧情方面唐完了适合sb圣母看 ps 组到了靠谱盾斧哥太爽啦,2026-04-21T21:55:55Z,2026-04-21T22:02:41Z,2026-04-21,2026,2026-04,76561199164294560,0,51
223781750,schinese,FALSE,TRUE,卡普空做的游戏就是卡普空,卡普空做的游戏就是卡普空,2026-04-21T15:37:04Z,2026-04-21T15:37:04Z,2026-04-21,2026,2026-04,76561198975817344,361,20
223780603,schinese,FALSE,TRUE,开完荒就再没打开过，居然忘记打差评了，太亏了，差点等于没买。,开完荒就再没打开过 居然忘记打差评了 太亏了 差点等于没买,2026-04-21T15:20:40Z,2026-04-21T15:20:40Z,2026-04-21,2026,2026-04,76561198298131008,0,7
223777954,schinese,FALSE,TRUE,刚发售的时候顶着各种差评还是打完了主线，准备等更新一下，再等等优化。 现在可好，连游戏都进不去了，一直闪退。 作为从2P每一代都玩了的老猎人，这次真的是失望了……,刚发售的时候顶着各种差评还是打完了主线 准备等更新一下 再等等优化 现在可好 连游戏都进不去了 一直闪退 作为从 p每一代都玩了的老猎人 这次真的是失望了,2026-04-21T14:41:37Z,2026-04-21T14:41:37Z,2026-04-21,2026,2026-04,76561198145078160,144,6
223771917,schinese,FALSE,TRUE,法比乌斯老冯被巨戟龙肏飞了,法比乌斯老冯被巨戟龙肏飞了,2026-04-21T13:04:29Z,2026-04-21T13:06:27Z,2026-04-21,2026,2026-04,76561199353852176,140,10
223770282,schinese,FALSE,TRUE,忘记给你个byd打差评了,忘记给你个byd打差评了,2026-04-21T12:35:10Z,2026-04-21T12:35:10Z,2026-04-21,2026,2026-04,76561198109687360,191,8
223769662,schinese,FALSE,TRUE,哎，最差一作！,哎 最差一作,2026-04-21T12:23:02Z,2026-04-21T12:23:02Z,2026-04-21,2026,2026-04,76561198106407712,0,1
223767708,schinese,FALSE,TRUE,RNM今天打把巨戟，下线蓝屏把老子显卡烧了，RNM卡婊！,rnm今天打把巨戟 下线蓝屏把老子显卡烧了 rnm卡婊,2026-04-21T11:42:17Z,2026-04-21T11:42:17Z,2026-04-21,2026,2026-04,76561199712638352,98,2
223766159,schinese,FALSE,TRUE,本体的内容50块左右比较合适,本体的内容 块左右比较合适,2026-04-21T11:08:56Z,2026-04-21T11:08:56Z,2026-04-21,2026,2026-04,76561198125871776,142,6
223763913,schinese,FALSE,TRUE,整个游戏包括后续所有更新都可以浓缩为一句话：德田优也向你发射了大异臭弹。 所以卡普空没必要每次更新都絮絮叨叨弄一大串公告，只需要发一句话就够了：“射出异臭弹了” 卡普空目前的当务之急是让德田优也和藤冈要这两个sb带着他们的生态和台阶赶紧滚蛋，卡普空只要发出这两个人的离职公告，整个游戏的风评就会立马扭转，好评如潮也不是不能想。这两个货在厕所里肆意挥洒他们的艺术细菌，让你的武器处理全对但是会死，让你在阴暗的拐角踩着泰山十八盘一样的台阶和黑丝掰头，让你在粪池里和海龙一起遨游，甚至他们的屁股能憋出十星巨戟龙这坨大的，还有什么是他们做不到的呢，已经无法想象g位会是什么样的巨大异臭弹了，得收集多少怪物粪便才能搓出来。 这么喜欢和ff联动，要不你们两个ip一起联动一下终结算了，反正都已经没救了。,整个游戏包括后续所有更新都可以浓缩为一句话 德田优也向你发射了大异臭弹 所以卡普空没必要每次更新都絮絮叨叨弄一大串公告 只需要发一句话就够了 射出异臭弹了 卡普空目前的当务之急是让德田优也和藤冈要这两个sb带着他们的生态和台阶赶紧滚蛋 卡普空只要发出这两个人的离职公告 整个游戏的风评就会立马扭转 好评如潮也不是不能想 这两个货在厕所里肆意挥洒他们的艺术细菌 让你的武器处理全对但是会死 让你在阴暗的拐角踩着泰山十八盘一样的台阶和黑丝掰头 让你在粪池里和海龙一起遨游 甚至他们的屁股能憋出十星巨戟龙这坨大的 还有什么是他们做不到的呢 已经无法想象g位会是什么样的巨大异臭弹了 得收集多少怪物粪便才能搓出来 这么喜欢和ff联动 要不你们两个ip一起联动一下终结算了 反正都已经没救了,2026-04-21T10:18:49Z,2026-04-21T10:18:49Z,2026-04-21,2026,2026-04,76561198936497840,442,42
223760426,schinese,TRUE,FALSE,很好玩啊,很好玩啊,2026-04-21T08:46:35Z,2026-04-21T08:46:35Z,2026-04-21,2026,2026-04,76561198353876272,193,14
223755575,schinese,FALSE,TRUE,这个游星omega，压起身，变态数值，毫无交互性的战斗，完全没有打击感可言,这个游星omega 压起身 变态数值 毫无交互性的战斗 完全没有打击感可言,2026-04-21T06:21:32Z,2026-04-21T06:21:32Z,2026-04-21,2026,2026-04,76561198408353504,0,4
223755361,schinese,FALSE,TRUE,私募了德田 你会做你吗的怪猎 别糟蹋你爹的作品了 还忠实粉丝 怪物的忠实粉丝来恶心猎人的是吧 珠子分家 爆率低 设计的终盘怪 是你吗的依托答辩 要不是为了凑套 不会每天看那么多巨戟任务真以为玩家多喜欢吧 一个单机游戏爆率比网游还低 跟偷你家东西一样了 留着给你吗上供吧,私募了德田 你会做你吗的怪猎 别糟蹋你爹的作品了 还忠实粉丝 怪物的忠实粉丝来恶心猎人的是吧 珠子分家 爆率低 设计的终盘怪 是你吗的依托答辩 要不是为了凑套 不会每天看那么多巨戟任务真以为玩家多喜欢吧 一个单机游戏爆率比网游还低 跟偷你家东西一样了 留着给你吗上供吧,2026-04-21T06:15:13Z,2026-04-21T06:15:13Z,2026-04-21,2026,2026-04,76561198887910192,0,5
223753374,schinese,FALSE,TRUE,卡婊,卡婊,2026-04-21T05:16:10Z,2026-04-21T05:16:10Z,2026-04-21,2026,2026-04,76561199647885728,111,5
223752676,schinese,FALSE,TRUE,如果你从未接触过该系列，建议你等打折入手试试看，并且记好时间随时准备退款，不然你会浪费掉你的200块钱 如果你玩过世界，那你已经体验过生态组的摧残了，应该知道他们是个什么尿性，建议等大型dlc之后 如果你玩过崛起，那我建议你回去继续玩，虽然铁匠铺前按A很难绷，至少翔虫技真的很爽,如果你从未接触过该系列 建议你等打折入手试试看 并且记好时间随时准备退款 不然你会浪费掉你的 块钱 如果你玩过世界 那你已经体验过生态组的摧残了 应该知道他们是个什么尿性 建议等大型dlc之后 如果你玩过崛起 那我建议你回去继续玩 虽然铁匠铺前按a很难绷 至少翔虫技真的很爽,2026-04-21T04:55:05Z,2026-04-21T04:55:05Z,2026-04-21,2026,2026-04,76561198984471552,137,1
223751380,schinese,FALSE,TRUE,冰原世界入了怪猎坑，崛起还可以，而荒野就是一坨金色排泄物，枉我上架第一天就原价买了两份，谢谢卡普空让我玩到了一款玩了一遍就没有勇气再打开的粪作👍,冰原世界入了怪猎坑 崛起还可以 而荒野就是一坨金色排泄物 枉我上架第一天就原价买了两份 谢谢卡普空让我玩到了一款玩了一遍就没有勇气再打开的粪作👍,2026-04-21T04:18:32Z,2026-04-21T04:21:01Z,2026-04-21,2026,2026-04,76561198839727136,0,3
223750118,schinese,FALSE,TRUE,烂完了,烂完了,2026-04-21T03:44:56Z,2026-04-21T03:44:56Z,2026-04-21,2026,2026-04,76561198321400640,162,7
223709494,schinese,FALSE,TRUE,没啥好说的，差评完事了,没啥好说的 差评完事了,2026-04-20T15:17:21Z,2026-04-20T15:17:21Z,2026-04-20,2026,2026-04,76561198089303056,0,4
223709259,schinese,FALSE,TRUE,预购的游戏，看游玩时长，忘了打差评了,预购的游戏 看游玩时长 忘了打差评了,2026-04-20T15:13:46Z,2026-04-20T15:21:52Z,2026-04-20,2026,2026-04,76561198326474688,0,4
223705564,schinese,FALSE,TRUE,lj,lj,2026-04-20T14:21:48Z,2026-04-20T14:21:48Z,2026-04-20,2026,2026-04,76561198422894704,205,8
223702406,schinese,FALSE,TRUE,不好玩，答辩,不好玩 答辩,2026-04-20T13:33:40Z,2026-04-20T13:33:40Z,2026-04-20,2026,2026-04,76561198332262368,97,16
223700887,schinese,FALSE,TRUE,sb德田sb藤冈要,sb德田sb藤冈要,2026-04-20T13:06:00Z,2026-04-20T13:06:00Z,2026-04-20,2026,2026-04,76561198361838112,0,5
223700537,schinese,FALSE,TRUE,忘了给差评了~,忘了给差评了~,2026-04-20T12:59:48Z,2026-04-20T12:59:48Z,2026-04-20,2026,2026-04,76561198068364656,107,7
223697539,schinese,FALSE,TRUE,"♥♥♥♥ game low fps , always crash 垃圾游戏，浪费我时间的东西，卡普空做的什么jb优化",♥♥♥♥ game low fps always crash 垃圾游戏 浪费我时间的东西 卡普空做的什么jb优化,2026-04-20T12:01:30Z,2026-04-20T12:01:30Z,2026-04-20,2026,2026-04,76561198816924752,84,8
223696757,schinese,FALSE,TRUE,1年多内容就这么点，剧情不想谈，石 到现在的内容依旧没有多少，368买个情怀，然后被塞了口石,年多内容就这么点 剧情不想谈 石 到现在的内容依旧没有多少 买个情怀 然后被塞了口石,2026-04-20T11:46:02Z,2026-04-20T11:46:02Z,2026-04-20,2026,2026-04,76561198415294192,65,4
223696590,schinese,FALSE,TRUE,啥都不用说了,啥都不用说了,2026-04-20T11:42:44Z,2026-04-20T11:42:44Z,2026-04-20,2026,2026-04,76561198095992496,0,10
223696449,schinese,FALSE,TRUE,屎。近几年最让人失望的预购。浪费了我人生的60个小时。,屎 近几年最让人失望的预购 浪费了我人生的 个小时,2026-04-20T11:39:27Z,2026-04-20T11:39:27Z,2026-04-20,2026,2026-04,76561198375350656,273,4
223694257,schinese,FALSE,TRUE,优化一般，滤镜阴间，这个组就不会做开放世界，纯制作组自我感动。从发售开始部分武器毕业武器就是机械，导致从发售初期各素材派生形同虚设。挤牙膏更新，DLC出了200个，德田先飞个冯,优化一般 滤镜阴间 这个组就不会做开放世界 纯制作组自我感动 从发售开始部分武器毕业武器就是机械 导致从发售初期各素材派生形同虚设 挤牙膏更新 dlc出了 个 德田先飞个冯,2026-04-20T10:49:36Z,2026-04-20T10:53:43Z,2026-04-20,2026,2026-04,76561198112155344,0,2
